	J1_p1_rep1_B	J1_p1_rep2_B	J4_p1_rep1_B	J4_p1_rep2_B	J8_p1_rep1_B	J8_p1_rep2_B	J11_p1_rep1_B	J11_p1_rep2_B	J14_p1_rep1_B	J14_p1_rep2_B	J1_p2_rep1_B	J1_p2_rep2_B	J4_p2_rep1_B	J4_p2_rep2_B	J8_p2_rep1_B	J8_p2_rep2_B	J11_p2_rep1_B	J11_p2_rep2_B	J14_p2_rep1_B	J14_p2_rep2_B	J1_p3_rep1_B	J1_p3_rep2_B	J4_p3_rep1_B	J4_p3_rep2_B	J8_p3_rep1_B	J8_p3_rep2_B	J11_p3_rep1_B	J11_p3_rep2_B	J14_p3_rep1_B	J14_p3_rep2_B
TSR3	46.4257595380033	51.8405051772133	52.5370746591618	48.7741311939694	44.7091601123536	57.6218389818133	61.5002942506571	52.3125414883463	59.5663830919073	61.4557538970086	52.6686880330367	53.710282617675	50.8895042149274	48.5202089774837	45.0956475171402	47.0938470872979	38.8051014748462	40.3369875356574	50.2784893540261	57.6774224728695	51.1402654901338	47.8362227429226	42.747907617066	45.1016166938588	38.1826650752748	46.4082917775386	47.0839630352826	44.2450451975329	47.5233300993351	44.0204650009296
PIGQ	40.2976097723774	37.483576546087	32.7592192100019	34.0075114082363	31.0627872210743	21.7144881843041	23.4281458729784	22.6499569970486	30.5455577583388	28.5507627244729	29.5675387194569	28.2208975608544	27.6527261689442	22.3702729598199	22.5715769294017	24.8653465827131	27.6978839568282	26.3761479342868	31.5233392490887	30.7168257235306	20.9561175294807	21.3077890933907	16.0971966454786	14.7932275654136	15.8019230511237	14.2501638553929	15.3435929386577	15.6395142748539	14.5499762208891	14.7912917514089
CRAMP1	102.007330221639	97.5972860355727	105.453078776457	105.372104906821	96.2750217828749	66.3081761919316	64.2681220178193	60.712811067721	54.7707305238481	56.4579476247413	59.8257322011352	61.7148782803251	55.1466524637308	52.0163630657756	48.0870308820842	62.4112203937808	98.8356893096486	80.9435622895983	104.24523688349	101.183313513291	34.5502775836728	33.1966849857651	35.2768863202331	30.7765104894175	38.2276063243193	33.3930130453752	32.2200108118873	37.4241546201658	36.9395172994346	33.5982498473892
TEAD3	0	0	0.080795193631929	0.084595799522976	0.272480589658546	0.316129564681438	0.161295324426702	0.177183496717459	0	0.0474265161536094	0	0.0675949642176154	0.0468436206954605	0	0.151615984031627	0.0799528829026144	0.427059884796911	0.255290926404758	0.577149192877824	1.00299839097243	0	0.0472456520917754	0.240256666350426	0	0.144971771111226	0.116169814038529	0.153435929386577	0.0343725588458328	0.0470873016857253	0.0564553120282781
SELE	0	0.0471972406427769	0.0403975968159645	0.084595799522976	0.0544961179317093	0	0	0.0295305827862432	0	0	0	0	0	0.0913072365706936	0.0505386613438756	0	0	0	0.0824498846968319	0	0	0.141736956275326	0	0.0329199269319573	0	0	0	0.0687451176916656	0	0.0564553120282781
DNAJC11	55.344640158709	52.2143073231041	59.6931049591418	59.8824056293314	53.1762219554033	42.9827820687436	36.9366292937147	35.8619397356138	40.642900967987	36.7555500190473	36.5478933596554	33.668037752331	34.2609557404528	28.912892996293	35.3199542533943	39.6330438192404	39.404815570211	39.110569925209	42.5051142248088	43.7457748222625	43.339615749053	37.5380879564783	46.0413459993976	41.2993651332177	41.142022162892	36.6883634369348	33.9348107587117	34.4306484702822	34.2569537223988	28.5347729115729
FMO3	0.242756685375767	0	0.0403975968159645	0.169191599045952	0.0544961179317093	0.0451613663830625	0	0	0.101818525861129	0.142279548460828	0.0447315260506155	0.0337974821088077	0.0468436206954605	0.273921709712081	0.151615984031627	0.0799528829026144	0	0	0.522182603079936	1.83883038344945	0.0407706566721414	0	0	0.0329199269319573	0	0	0	0	0	0.0564553120282781
MYLIP	10.7783968306841	11.7521129200514	18.3405089544479	18.5264800955317	26.5941055506741	20.0516466740798	37.5818105914215	34.6098430254771	23.1128053704764	23.0018603345006	33.861765220316	30.8233036832326	56.2123448345526	57.2496373298249	39.0663852188158	45.5731432544902	29.8331833808128	29.4605729071091	21.9316693293573	12.1613554905407	22.1384665729728	22.0637195268591	34.2606006215708	36.5081989675406	49.5803457200394	57.2717183209949	51.6158466456445	44.2374832345868	44.6858492997533	44.5432411903114
NOX1	0.14565401122546	0.471972406427769	0.121192790447894	0.169191599045952	0.163488353795128	0.0451613663830625	0.161295324426702	0.147652913931216	0.101818525861129	0.0474265161536094	0.0894630521012311	0.168987410544039	0	0	0	0.119929324353922	0.0610085549709873	0.30634911168571	0.164899769393664	0.167166398495405	0.0407706566721414	0.188982608367102	0	0.0329199269319573	0	0.0387232713461764	0.0920615576319462	0.171862794229164	0.0470873016857253	0.0564553120282781
E2F2	3.15583690988498	3.02062340113772	1.61590387263858	1.52272439141357	1.08992235863419	0.722581862129001	2.17748687976047	1.18122331144973	0.661820418097341	0.237132580768047	0.357852208404924	0.371772303196885	2.71693000033671	2.9218315702622	1.41508251762852	1.71898698240621	0.610085549709873	0.867989149776178	1.20926497555353	0.668665593981619	1.10080773014782	0.661439129284856	10.138831319988	7.43990348662235	10.872882833342	8.44167315346646	2.73115954308107	2.33733400151663	0.941746033714505	0.508097808254503
PSMB1	104.676682734031	106.712961093319	148.016794733694	143.305284391921	156.839827407459	176.084167527561	135.205805700683	136.165517227368	143.818667778845	146.595361430807	103.061436020618	103.555485181387	110.92569380685	93.0420740655368	129.833820992416	125.486049715653	150.996173553194	135.661598291489	138.268456636587	180.330752376918	137.397112985116	138.571497585177	148.718876470914	161.208882185795	133.084085880106	134.563367927963	121.889502304697	116.247994016606	130.52600027283	133.855544819047
SYN1	0	0	0	0.042297899761488	0	0	0.0806476622133509	0.118122331144973	0	0	0	0	0	0	0	0	0	0	0	0.125374798871554	0	0.0944913041835509	0	0	0	0	0	0	0	0
JARID2	72.2929409049035	69.9935078732381	74.4527709318226	74.4020056804573	64.1419308056218	51.1678281120099	53.2677808919182	54.63157815455	44.8510606418275	43.0632766674773	43.5685063732995	41.2667256548542	44.6419705227738	44.9688140110666	42.7557074969187	49.970551814134	45.9394418931534	48.7605669433088	48.8103317405245	33.433279699081	48.7617053798811	53.0568672990638	53.0006205969041	51.5526055754451	61.0331156378263	58.6657560894573	61.098187081735	60.7019389217407	53.7266112234125	53.3502698667228
CDKL5	1.60219412348006	1.79349514442552	2.06027743761419	1.52272439141357	1.30790683036102	1.17419552595963	1.53230558205367	1.15169272866349	1.01818525861129	1.42279548460828	4.07056887060601	2.90658346135746	3.04483534520493	3.56098222625705	2.42585574450603	3.11816243320196	3.96555607311418	3.0634911168571	3.02316243888384	1.54628918608249	2.97625793706632	2.5040195608641	2.06620733061367	2.53483437376071	2.56116795629833	3.05913843634794	1.84123115263892	2.23421632497913	1.45970635225748	2.08884654504629
CAMK1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11A	73.6373274285145	68.259953224429	66.4536427862935	65.409472191165	62.4432868096905	35.686511715896	36.3749183263987	39.0497661473887	59.8784568736716	58.6239166174766	40.9342668041788	38.1407965346106	42.7115449139139	36.9036458047772	35.9077188848236	45.3356831922694	71.5825577185588	65.199260276364	94.9501117157186	105.729403720374	34.4251116676893	33.9346620714386	30.4015980466503	30.5994012825236	35.4156372039985	27.2631191912755	29.3802186308005	31.8049287000491	35.2608549943385	30.4045728459495
NADK	201.099638165286	199.549933437661	165.589749348639	163.058403580536	130.136729620922	113.038900056806	126.616829674961	122.758632642413	150.335053433958	144.081756074665	146.674673919968	152.730821649702	140.390331224295	131.254152570372	109.719433777554	111.094530793183	100.7251242571	109.97933109517	123.427477391157	117.267228544526	134.543167018067	130.823210642126	117.437458512088	116.371941704469	111.773235526756	116.86683292276	116.243060103271	118.172857311973	114.704666906427	105.289156932739
TFAP2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417915996238512	0	0	0	0	0	0	0	0	0	0
TFAP2D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLEC1	0.588927718721612	0.168966121501141	0.129676285779246	0	0.522617770965092	0.0451613663830625	0	0.12875334094802	0.107418544783492	0.21009946656049	0.278230092034829	0.168987410544039	0.230002177614711	0	0.163745262754157	0.119929324353922	0.3831337252178	0.323198312828424	0.618923801124218	0.468483831783372	0.0872492052783825	0.0472456520917754	0.162894019785589	0.387467539989137	0.506917959652255	0.204458872707811	0.347685815989984	0.0343725588458328	0.282523810114352	0.064359055712237
CYTH3	0.631167381976995	0.283183443856661	0.565566355423503	0.63446849642232	0.599457297248802	0.767743228512063	1.00809577766689	0.738264569656081	1.06909452154186	0.663971226150532	1.163019677316	0.878734534829	0.468436206954605	0.502189801138815	1.01077322687751	0.919458153380065	2.37933364386851	0.867989149776178	1.8138974633303	1.75524718420175	1.1823490434921	0.708684781376632	1.34543733156239	1.02051773489068	1.20809809259355	1.85871702461647	1.53435929386577	1.40927491267914	1.74223016237183	1.24201686462212
ADAM22	0.582616044901842	0.802353090927207	0.403975968159645	0.549872696899344	0.326976707590256	0.225806831915313	0.120971493320026	0.295305827862432	0.203637051722259	0.426838645382485	3.39959597984678	3.44734317509839	2.10796293129572	2.00875920455526	1.21292787225301	2.19870427982189	2.44034219883949	3.11454930213805	3.40792856746905	1.21195638909168	0.366935910049272	0.283473912550653	0.384410666160682	0.230439488523701	0.386591389629937	0.425955984807941	0.276184672895839	0.584333500379157	0.706309525285879	0.169365936084834
SYPL1	115.746387587166	122.240853264792	92.5508943053747	90.1791222914924	86.5943313934861	91.1807987274033	124.07642831524	126.922444815273	106.654905839533	110.361503089449	182.191505604157	183.892100154023	114.532652600401	146.913343642246	148.937434980401	144.434882963573	127.141828559538	131.117419801484	114.577856433697	99.7983399017567	98.8280717732707	95.8141824421206	96.9675905390321	88.8508827893527	95.004834001557	99.7124237164043	95.345086520819	90.4685748822319	80.0013255640472	76.6098584223734
CYB561	0.097102674150307	0.0943944812855538	0.201987984079823	0.084595799522976	0.217984471726837	0.406452297447563	0.201619155533377	0.0885917483587297	0.458183366375083	0.142279548460828	0.0894630521012311	0.168987410544039	0.0936872413909209	0.182614473141387	0.202154645375502	0.239858648707843	0.122017109941975	0.357407296966662	0.0824498846968319	0.250749597743107	0.448477223393555	0.0944913041835509	0.0480513332700853	0.36211919625153	0.144971771111226	0.464679256154117	0.521682159914362	0.309353029612495	0.0470873016857253	0.169365936084834
SPAG9	94.4809019482487	92.3649999379144	92.9952678703503	97.2428715516609	108.011305740648	93.2130602146411	78.7121183202305	80.854735668734	64.1456712925116	69.8592582942667	60.9243384809383	61.2072400990508	51.1063901787474	60.7649659377966	58.6248471588956	68.8794086206023	96.088474079305	85.2671694191893	85.3081473663221	70.1680957684462	46.4785486062412	47.5291260043261	54.6824172613571	54.4824790723893	57.0222299704157	50.9598250915682	46.9820815781699	54.4117606529533	48.1232223228112	52.5598954983269
CELSR3	60.1551066361152	54.2768267391934	56.7586235264301	53.9721200956587	55.3135597006849	40.0129706153934	32.1380933920203	31.7453764952115	34.9237543703674	30.2106907898492	66.9630944977714	64.3166084530611	56.3997193173344	51.0863988613031	44.7267152893299	59.4449684380938	72.8442146353589	75.5150560305275	88.3587931001049	71.2546773586663	11.4973251815439	9.87434128718107	10.3790879863384	10.2710172027707	9.80975651185965	10.4552832634676	7.70248365520617	8.24941412299987	7.86357938151612	7.90374368395894
AASS	1.40798877517945	1.8406923850683	1.37351829174279	1.86110758950547	1.47139518415615	0.677420495745938	0.645181297706807	0.649672821297351	0.509092629305647	0.331985613075266	7.38070179835156	7.26645865339366	4.82489293163243	5.79800952223904	5.20548211841918	7.63550031719967	9.21229180061908	8.42460057135702	11.8453001014449	7.48069633266936	0	0	0	0	0.0483239237037421	0	0.0306871858773154	0	0	0
PLEKHG6	0	0	0	0.126893699284464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480513332700853	0	0	0	0	0	0	0.0564553120282781
SS18L2	18.3038540773329	21.7579279363202	18.9868705035033	17.8920115991094	20.7085248140495	19.7806784757814	23.7104126907252	22.2069982552549	26.7273630385465	27.6496589175543	28.0913983597865	28.1533025966368	28.5277650035354	26.1595232775037	31.8393566466416	30.3421190615421	30.6061617722952	31.0433766508186	29.8193749653542	43.6680424469621	23.7285221831863	24.4732477835397	25.4191552998751	23.2085484870299	22.4706245222401	22.2658810240514	24.5497487018523	24.9544777220746	25.8509286254632	25.3484351006969
MPND	26.493008101799	26.1859730534255	25.1095302769309	26.0449317781362	24.608811974422	23.709265737444	23.4277426346674	24.1719632338515	20.4344690476994	22.4317936103342	22.7898178922676	23.1840588021788	23.0002177614711	21.4768316499757	21.9822961381321	22.6070774051287	18.2366772519275	18.8246423312341	20.6215406615246	19.999369999994	15.4655331954434	16.486370297425	16.2413506452888	13.1343924473123	15.172745564501	13.1659122577	13.9319823883012	13.164690037954	14.90642709465	12.4766239582495
MGST1	0	0.0471972406427769	0.0403975968159645	0	0	0	0	0.0295305827862432	0	0	0.0447315260506155	0	0	0.0456536182853468	0	0	0.0610085549709873	0.153174555842855	0.302316243888384	1.83883038344945	0.0407706566721414	0.0944913041835509	0	0.0329199269319573	0	0.193616356730882	0	0.0343725588458328	0	0
CRY1	35.0055140311857	35.114747038226	40.963163171388	36.2493000955952	28.9374386217376	30.2129541102688	23.0249075619117	24.3332002158644	27.8982760859495	33.7202529852163	0	0	0	0.13696085485604	0.101077322687751	0.0399764414513072	0.0610085549709873	0.0510581852809517	0.0824498846968319	0.292541197366958	25.1962658233834	26.5993021276696	21.7672539713486	23.4060680486216	19.667836947423	20.3684407280888	24.6418102594843	24.7482423689996	22.8844286192625	23.7112310518768
PGLYRP1	0	0.141591721928331	0.080795193631929	0	0.108992235863419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027483294898944	0	0.0407706566721414	0.0472456520917754	0	0	0	0	0.0306871858773154	0	0.0941746033714505	0
NFIX	3.4471449323359	3.87017373270771	3.95896448796452	4.27208787591029	6.75751862353195	4.38065253915707	4.4356214217343	3.86850634499786	2.5963724094588	2.65588490460213	2.05765019832831	2.12924137285489	2.06111931060026	1.78049111312853	2.98178101928866	3.67783261352026	4.08757318305615	3.165607487419	3.95759446544793	4.30453476125667	1.01926641680353	1.84258043157924	1.6337453311829	1.41555685807416	2.80278757481704	2.1297799240397	1.41161055035651	1.92486329536664	2.30727778260054	1.91948060896146
ST3GAL1	80.8379762301306	83.2087352532157	85.319724475317	89.9676327926849	70.1365037781099	67.2452745443801	67.461769441468	69.692175375534	91.3312176974331	90.8692049503156	100.556470561784	99.837762149418	141.280360017509	134.815134796629	118.108851560637	128.124494851439	140.075642213387	121.007899115855	138.790639239667	94.365431950656	220.080004716219	218.74736918492	201.719497067818	192.351133063426	171.163337758655	178.824067076643	197.533415492279	212.284923431863	208.125873450906	198.835608963596
MMP25	0.170415193133789	0.0528609095199101	0.0412055487522838	0.134084342243917	0.126975954780883	0	0.0806476622133509	0	0.309019225988528	0.0995956839225798	0.0451788413111217	0.074354460639377	0.144746787948973	0	0.0616571668395282	0.0399764414513072	0.183025664912962	0.255290926404758	0.566980373765214	2.08957998119256	0.0481093748731268	0	0	0.0734114370582647	0.0536395553111538	0.0844167315346646	0.0948234043609046	0.184580641002122	0.166689047967467	0.194206273377277
IL32	0.0485513370751535	0.0471972406427769	0.121192790447894	0	0	0.135484099149188	0.120971493320026	0.147652913931216	0.203637051722259	0.379412129228875	0.40258373445554	0.135189928435231	0.421592586259144	0.273921709712081	0.555925274782631	1.07936391918529	1.83025664912962	1.27645463202379	2.69336290009651	21.0211746107972	0.0407706566721414	0.188982608367102	0.0480513332700853	0.0658398538639146	0.144971771111226	0.193616356730882	0.306871858773154	0.171862794229164	0.282523810114352	0.112910624056556
PKD1	134.879498501742	123.527450044714	102.587677234301	107.687068960767	107.612394157388	70.9512162697742	63.0213091600009	67.5922556336043	71.1095493687835	65.2740627125357	81.1300161132619	82.3310043918767	80.7307643427635	84.0638334935405	59.7038475785874	80.7556098469566	98.7563781881863	95.3251213376839	116.782291517542	84.9974269789735	37.7328350435001	36.3026141542784	41.1636551591513	43.9273629001958	50.3332324513437	41.2457052416664	41.7069543258594	47.5042512272947	40.3015506397954	40.0770614557544
MAPK8IP2	0.922475404427916	1.17993101606942	0.767554339503326	0.761362195706784	0.980930122770767	0.858065961278188	1.12906727098691	0.767795152442324	0.661820418097341	1.28051593614745	1.25248272941723	1.25050683802589	1.21793413808197	0.958725983992283	0.758079920158133	1.39917545079575	0.91512832456481	1.32751281730474	2.19866359191552	2.13137158081641	0.978495760131393	0.472456520917755	1.00907799867179	0.625478611707188	1.01480239777858	0.813188698269705	0.951302762196778	1.40927491267914	1.27135714551458	1.07265092853728
MED24	84.2851211624665	77.8282498199391	77.8461690643636	83.1999688308469	75.9675883968028	70.5872156567268	62.3406428909202	60.4786335462261	61.9056637235667	59.5677042889334	65.3527595599493	67.2231919144185	56.259188455248	49.2602541298892	43.1600167876697	49.3709051923644	52.894417159846	52.9473381363469	56.6980373765214	52.7827903249241	62.7052699617534	56.5530455538552	55.9317519263793	47.76681397827	53.0113443030051	49.7206804084905	47.1968918793111	41.0752078207702	42.6610953272671	33.5344553447972
RHOBTB2	260.617265745604	244.0423002192	602.63357435796	590.665637387318	579.789103326069	524.613851293199	271.28663853638	271.045272880222	251.891905683624	258.759546399255	136.786322771219	137.619629424033	201.267363807702	202.732653111191	368.844290539553	413.123341952855	286.415032765645	311.682139138305	366.025544626575	261.133556501646	253.010464110308	260.979785133237	391.809129944277	347.960006478826	303.232138001745	298.808897808197	271.688386421094	262.507356612686	237.764975496985	252.333227194712
